id,lon,lat,people,chickens,car,children,malaria,household_head_age,household_head_sex
2406,32.6360216970334,-25.0216647247467,6,29,No car,0,no malaria,16.5771702871574,male
2407,32.5953239417901,-25.0390724742935,7,44,No car,0,no malaria,44.4293416613724,male
2408,32.587522348199,-25.1191808318571,6,5,No car,3,no malaria,34.6923393158878,female
2409,32.63564282918,-25.0279819708795,5,11,No car,4,no malaria,28.5532120223184,male
2410,32.583384612092,-24.9471838021004,4,14,No car,0,no malaria,22.2904300266122,female
2411,32.9049753012322,-24.8514338683626,8,2,No car,5,no malaria,22.6105719701527,male
2412,32.6470687925595,-25.0161470599964,5,6,No car,1,no malaria,28.2833721380908,male
2413,32.4315625886122,-25.0348691038212,5,18,No car,1,no malaria,32.0550808220584,male
2414,32.6430155254847,-25.0267609254791,10,21,No car,2,malaria,30.7784008943526,female
2415,32.698380063417,-24.5125809737312,6,23,No car,2,malaria,32.7154343779442,male
2416,32.6997111830674,-24.5142039910341,3,5,No car,0,no malaria,19.8260663166809,male
2417,32.6185914112308,-25.0990840374972,8,43,No car,2,malaria,48.3103733427363,male
2418,32.6883710640757,-25.024286934479,8,4,No car,1,no malaria,42.4275674064961,male
2419,32.6580378786843,-25.0415045741799,4,11,No car,0,no malaria,21.5110418924592,male
2420,32.6377039878602,-25.0218388281516,6,0,No car,4,no malaria,45.5553324095255,female
2422,32.6296469557999,-25.0236782155484,3,0,No car,0,no malaria,33.4412977341458,male
2423,32.6595457072952,-25.046927215743,3,25,No car,0,no malaria,72.996491128837,male
2424,32.6773698956789,-25.037398457615,7,1,No car,6,no malaria,17.0321304509349,male
2425,32.6442180179779,-25.0164297589625,6,19,No car,0,no malaria,36.1270347996966,male
2426,32.5601823930817,-24.968030494012,7,6,No car,6,no malaria,22.2675072700858,female
2427,32.6378928389073,-25.0169931593595,3,18,No car,2,no malaria,33.7802146144157,female
2428,32.6533373584562,-25.0250015486968,6,44,No car,4,no malaria,33.3100716134076,male
2429,32.2298014619046,-24.5051634867693,8,36,No car,3,no malaria,37.8231283616878,female
2430,32.3971706994944,-25.2028788756836,10,24,No car,9,no malaria,32.224205758502,male
2431,32.703912171696,-25.0237390134594,5,18,No car,0,no malaria,54.0698195496067,male
2432,32.664999980613,-25.0454831153932,6,5,No car,0,no malaria,31.55419341763,male
2433,32.8585136129658,-24.8114787044971,4,36,No car,3,no malaria,33.6711448719393,male
2434,32.7639603689558,-24.602295551838,7,14,No car,5,no malaria,25.4711332996642,male
2435,32.6546468276582,-25.0158171261642,8,3,No car,2,malaria,41.5855656666544,male
2436,32.6649672229553,-25.0454306089701,10,23,No car,9,no malaria,43.3934544953279,male
2437,32.6740778752139,-25.0356262709244,7,9,No car,0,no malaria,23.5409977456059,male
2438,32.7563095880084,-24.6005609807611,8,24,No car,5,no malaria,17.124866874947,male
2439,32.6101305261579,-25.0052819793288,4,24,No car,2,no malaria,32.0812247480684,male
2440,32.7054967838427,-25.0244855795194,4,23,No car,0,no malaria,30.441814742572,female
2442,32.8568653647461,-24.7923958213501,2,3,No car,0,no malaria,47.4161857807262,female
2443,32.6406810478694,-25.0240670776686,6,9,No car,3,malaria,24.3131023475676,male
2444,32.6557482923844,-25.0217536961614,10,9,No car,5,no malaria,65.2529148101243,male
2445,32.4290768044686,-25.1086679110525,6,26,No car,2,no malaria,37.4647123812122,male
2446,32.6852997885586,-25.0092852467583,3,9,No car,0,no malaria,41.589274686978,male
2447,32.6916524269792,-25.0130149477236,7,1,No car,0,no malaria,32.9258545769315,male
2448,32.6503224333229,-25.0227126455639,5,23,No car,1,no malaria,51.5855404704923,female
2449,32.4939110039547,-24.8993742265864,8,26,No car,6,no malaria,33.5380211435118,male
2450,32.6700459555011,-24.967611827103,6,10,No car,0,no malaria,19.9851840422964,male
2451,32.657222945738,-25.025995115825,5,0,No car,0,no malaria,26.3395344929638,male
2452,32.5749953551275,-25.0756384150961,6,33,No car,5,no malaria,25.0647794521359,male
2453,32.5837764630043,-25.1265686245599,10,4,No car,8,no malaria,20.9270183027232,male
2454,32.6496834849458,-24.965838942281,5,3,No car,0,no malaria,34.4594749387099,male
2455,32.6523536028314,-25.0219677207491,3,33,No car,0,no malaria,49.7467099539845,male
2456,32.4328520727728,-25.0607388758568,6,18,No car,4,malaria,36.9681625902248,male
2457,32.4833668946859,-25.1584087002903,3,8,No car,1,malaria,38.3763146972562,male
2458,32.6492073061002,-25.0541632395001,5,38,No car,3,no malaria,20.9297703411451,male
2459,32.5093933046899,-24.8217520620759,6,1,No car,1,no malaria,24.4926480478814,male
2460,32.6621660346052,-25.0899099279416,4,4,No car,3,no malaria,63.3702517827825,male
2461,32.5886136376804,-25.0687935012283,5,11,No car,0,no malaria,48.6045309818517,male
2462,32.6279936301153,-25.0218690818321,7,3,No car,4,no malaria,54.71479478835,male
2463,32.6384170028897,-25.0230292675486,4,24,No car,0,malaria,61.7173469388484,female
2464,32.9100929208322,-24.9066402657397,3,10,No car,2,no malaria,27.7372070592251,male
2465,32.6391129501543,-25.0296014407653,5,5,No car,4,malaria,34.0964142486767,male
2466,32.6665355366287,-25.0803760115985,3,7,No car,0,no malaria,75.3079845111014,female
2467,32.2784569152348,-24.5268828514447,4,11,No car,2,no malaria,70.6772286945833,male
2468,32.3914877802707,-25.0953111418412,3,8,No car,0,no malaria,58.5072774480035,male
2469,32.6584518731611,-25.0061832583914,3,6,No car,1,malaria,28.9821033077669,male
2470,32.6434232018442,-25.0211946329542,5,1,No car,1,no malaria,15.8210493859489,male
2471,32.6480944800205,-25.0203290210524,7,16,No car,0,no malaria,19.9035949458822,male
2473,32.6485163829513,-25.0229528749698,5,20,No car,1,no malaria,43.810897003979,male
2474,32.5837745738986,-25.0325359247526,4,5,No car,2,no malaria,28.3183515875414,male
2475,32.686075147244,-24.999872988912,2,12,No car,0,no malaria,16.0342222383277,female
2477,32.6559403842176,-25.0061141972073,3,4,No car,0,malaria,17.6779392052823,male
2478,32.6799756766109,-25.0399770068719,11,19,No car,7,no malaria,28.4936004793763,male
2479,32.7396946686687,-25.079504215715,4,1,No car,3,no malaria,29.2536530444666,male
2480,32.5594115038475,-25.0443542516926,6,1,No car,4,no malaria,27.0802463078097,male
2481,32.4902501255634,-24.7414209292424,6,24,No car,1,malaria,55.5103435396377,female
2482,32.29377908969,-24.5284160703099,6,19,No car,0,malaria,53.997971722001,female
2483,32.8573600805429,-24.7984841319845,5,16,No car,0,no malaria,69.6923391552497,male
2484,32.5425062619155,-25.0839313188007,5,22,No car,0,no malaria,40.7529257273579,male
2485,32.5948867083175,-25.0793342481007,6,7,No car,5,no malaria,18.8598683328534,male
2486,32.6320350838245,-25.0258597127741,9,19,No car,7,no malaria,15.2554278630272,male
2487,32.6445021390789,-25.0447437902054,7,4,No car,6,no malaria,70.304487435127,female
2488,NA,NA,6,10,No car,0,malaria,20.517533320859,female
2489,32.5892549827448,-24.9853738255919,4,0,No car,3,no malaria,46.3301769440077,female
2490,32.717446396479,-25.0037792284507,6,2,No car,5,no malaria,43.8737810772644,male
2491,32.5427416604303,-25.0779593961047,4,23,No car,0,no malaria,45.0659759059015,male
2492,32.6687630842557,-25.0375970495438,8,17,No car,3,no malaria,45.4253903871781,male
2493,32.6221394891123,-25.0552146163801,7,5,No car,0,malaria,26.6402431618804,male
2494,32.5309651883905,-25.1485345199279,4,2,No car,3,malaria,50.9544964847682,male
2495,32.3543361323745,-24.8953080805453,7,22,No car,1,no malaria,49.9224406709023,male
2496,32.6382097721809,-25.0266156743699,4,0,No car,3,no malaria,15.8998437244013,male
2497,32.6509856703473,-25.0528820453924,8,4,No car,4,malaria,32.2759371180644,female
2498,32.4629964453402,-25.0860269180849,5,4,No car,4,no malaria,54.5075599945045,male
2499,32.6530811919372,-25.0182708670543,6,12,No car,2,no malaria,24.4693220721946,female
2500,32.1300059004708,-24.7650286354998,7,0,No car,2,no malaria,19.8095430832361,male
2501,32.6380203546977,-25.0124044157291,8,11,No car,7,no malaria,25.0333725982287,female
2502,32.6385964501567,-25.0338768080668,8,5,No car,0,no malaria,51.1325437158381,male
2504,32.0981882443072,-24.489010491717,4,17,No car,2,no malaria,48.7994554372412,male
2505,32.5440841591191,-24.971379347383,9,31,No car,4,malaria,24.3297528467509,female
2506,32.6264812743842,-25.0143175103801,5,18,No car,0,no malaria,30.3634601865985,male
2507,32.6046676998416,-25.098756920142,3,0,No car,2,no malaria,24.4426649808336,female
2508,32.6569381710976,-25.072809831253,3,6,No car,0,no malaria,15.9082334831951,female
2509,32.6489901551665,-25.0223954031812,3,0,No car,2,no malaria,31.9549166381794,male
2510,32.6498404035944,-25.0300217913609,8,1,No car,5,no malaria,20.9008558961128,male
2511,32.5711177643155,-25.0018875686924,7,25,No car,5,no malaria,26.6465259705165,male
2512,32.6318902200605,-25.0319927103222,4,21,No car,0,no malaria,42.5166601040758,male
2513,32.5284264962285,-24.8806619229424,3,18,No car,1,no malaria,33.3358550873553,male
2514,32.7243881146496,-25.0715316491898,5,16,No car,3,no malaria,45.2705760353598,male
2515,32.6458545080946,-25.0055289323544,10,38,No car,9,no malaria,40.9956233429308,female
2516,32.6848506073001,-25.0106635048398,4,57,No car,0,no malaria,39.1451794785409,female
2517,32.6940005516584,-25.0036178012086,3,5,No car,1,no malaria,55.2389403784882,female
2518,32.5108390964341,-25.2780908010885,1,14,No car,0,no malaria,75.7998116184381,male
2519,32.5703856687383,-25.0027012306229,2,1,No car,1,no malaria,52.7762264347019,male
2520,32.5321248399029,-25.0464950702384,3,2,No car,2,malaria,43.4852444390962,male
2521,32.7107032381509,-25.0009542970732,6,2,No car,4,no malaria,24.0544220344268,male
2523,32.6565760407686,-25.0425604043858,3,13,No car,0,no malaria,51.8127923044226,male
2524,32.58380071638,-25.0723279104013,4,29,No car,3,no malaria,19.9788543389778,male
2525,32.6783379354754,-25.0362299380916,4,0,No car,0,no malaria,46.2380288504818,male
2526,32.9502774660088,-24.8234847207929,6,25,No car,3,no malaria,18.2968066655849,male
2527,32.6565268747751,-25.0060152777062,4,24,No car,0,no malaria,76.6641641764717,male
2528,32.6345528452671,-25.0303357111978,1,12,No car,0,no malaria,47.9286089685233,male
2529,32.6551192896003,-25.0184166844295,5,0,No car,0,no malaria,27.8141867094972,male
2530,32.6662651413552,-24.97565358072,6,2,No car,2,no malaria,52.0025713744556,female
2531,32.6558066616823,-25.0465418252125,3,7,No car,2,malaria,29.7751590684848,male
2532,32.6222465067292,-25.0208288242528,4,0,No car,0,malaria,63.3814594822385,male
2533,32.6567584709623,-25.1660709758301,7,27,No car,4,no malaria,31.8611554383195,female
2534,32.6278268422235,-25.0225482257859,9,5,No car,8,no malaria,27.1763505281471,male
2535,32.2976553739923,-24.8132222772348,2,12,No car,0,no malaria,46.2185001682914,female
2536,32.6550857740665,-25.0223389793973,3,8,No car,0,no malaria,34.6523037153828,male
2537,32.6273449361838,-25.016168785748,4,24,Has car,2,no malaria,37.8870076083438,male
2538,32.6724265924278,-25.0369727023806,9,10,No car,7,malaria,21.1276925512047,male
2539,32.5114320259964,-25.2742698501986,9,2,No car,6,no malaria,64.4644132502229,male
2540,32.4635864698558,-25.2826340263325,4,11,No car,2,no malaria,45.3933117941678,male
2541,32.6912717301097,-25.011869821012,2,4,No car,0,malaria,44.5593718691284,male
2542,32.6768366517091,-24.9029456765603,5,11,No car,4,no malaria,38.0662309223792,male
2543,32.6331553386629,-25.0240619173536,3,30,No car,2,malaria,15.8432198460108,female
2545,32.6347312971048,-25.0102622728047,3,7,No car,0,no malaria,23.8956349939905,male
2546,32.5407205848146,-25.0738852197108,6,0,No car,0,no malaria,26.5662559502198,female
2547,32.6509133643287,-25.0196590269276,11,7,No car,7,no malaria,27.1924993789995,male
2548,32.9204489101776,-24.9057920096223,7,7,No car,3,no malaria,73.3079554870228,female
2549,32.4411757962093,-25.1257445189801,5,19,No car,0,no malaria,62.4285857413105,male
2550,32.2068546810326,-24.4928123702258,5,22,No car,4,no malaria,27.792183672545,male
2551,32.9278260933831,-24.8456613016538,10,1,No car,8,malaria,28.8781566991278,female
2552,32.8903134877071,-24.8349883654903,5,36,No car,3,no malaria,54.5456428841569,male
2553,32.5283319892161,-24.881301674941,7,27,No car,3,no malaria,34.0650735182317,male
2554,32.0840491689504,-24.4707237132462,4,13,No car,0,no malaria,23.3855717440729,male
2555,32.548529721493,-24.9337691993003,3,4,No car,0,malaria,55.4180537319121,male
2556,32.6676071838377,-25.119331311916,2,41,Has car,0,no malaria,32.0580032616932,male
2557,32.5684181470309,-25.0187586557047,8,30,No car,2,malaria,30.9130143491118,male
2558,32.6559930350422,-25.0248711101444,7,16,No car,0,no malaria,23.9266650719622,male
2559,32.4913340137854,-25.1041530882726,7,10,No car,6,no malaria,44.1637467423845,male
2560,32.6411351830888,-25.0147517320532,8,18,No car,5,malaria,33.9533684549208,male
2561,32.3665727290108,-25.0673221549821,5,29,No car,0,no malaria,34.0979863757784,male
2562,32.6306319383398,-25.0517332489485,11,23,No car,10,no malaria,27.2761601705883,male
2563,32.6805747929418,-25.0015148558056,10,8,Has car,9,no malaria,28.8266626813632,male
2564,32.361002998069,-25.0813716895869,1,14,No car,0,no malaria,32.6491639168286,male
2565,32.6938726656042,-25.0850923799472,7,11,No car,4,malaria,17.5615682455338,male
2566,32.5234231323007,-24.881040356115,3,2,No car,0,no malaria,23.5538264748804,male
2567,32.6554709167202,-25.0123171694754,4,23,No car,3,malaria,29.701698064306,male
2568,32.6872367053651,-25.0089612826553,6,1,No car,5,no malaria,30.3547701711048,male
2569,32.6358209562828,-25.0118318355384,2,2,No car,1,no malaria,35.3264719236152,male
2570,32.5331390369799,-25.1440475091782,9,18,No car,7,no malaria,36.8080246108619,male
2571,32.4854491833558,-25.1625659349272,1,0,No car,0,no malaria,22.3189116111793,male
2572,32.9097723624813,-24.9098392849451,9,2,No car,7,malaria,40.905949060117,male
2574,32.7010132006748,-24.5209541242464,4,38,No car,1,no malaria,58.9292331379721,male
2575,32.8555663335344,-24.791625081905,5,4,No car,3,no malaria,24.9593396277608,female
2576,32.6782839759152,-24.9945546200522,6,4,No car,5,no malaria,23.3008356696812,male
2577,32.6637679195849,-25.1108741348603,6,33,No car,5,no malaria,21.4062343790619,male
2578,32.6521024887219,-25.0453135022192,3,27,No car,0,no malaria,16.0114041580768,male
2579,32.7246108977061,-25.0715601553786,7,15,No car,6,no malaria,53.9074299896698,male
2580,32.6348376918255,-25.0069998972401,1,12,No car,0,no malaria,46.222281529681,female
2581,32.8909447598787,-24.8112140329665,7,16,No car,0,malaria,18.792822320724,male
2582,32.6508115075058,-25.0151506273789,10,13,No car,6,no malaria,37.7130995091036,male
2583,32.2243680737773,-24.4935404227281,9,32,No car,5,no malaria,20.6154513455252,male
2584,32.3473619810846,-24.885334119287,7,2,No car,4,no malaria,26.4423818071725,female
2585,32.5287552434827,-25.0751284978728,7,0,No car,1,no malaria,66.9181086785752,male
2586,32.6393360075112,-25.0297720135009,5,30,No car,1,no malaria,29.4413571141606,male
2587,32.6377360851746,-25.0265912120127,4,9,No car,0,no malaria,36.0730454220719,male
2589,32.464049039615,-25.1484228840208,11,48,No car,9,no malaria,24.8891785499249,male
2590,32.9045100506604,-24.8387265576214,5,9,No car,2,no malaria,34.8894581785176,male
2591,32.6749984975843,-24.973041647145,8,20,No car,6,no malaria,60.6619976043222,male
2592,32.6364105325801,-25.0145297286736,7,4,No car,3,malaria,41.4716304965243,female
2593,32.5232521905618,-24.8840478225389,7,5,No car,5,malaria,66.8553007204818,male
2594,32.2813416837948,-24.8810549924303,9,47,No car,4,no malaria,17.2606421272615,female
2595,32.6271303508072,-25.0311630125143,3,18,No car,0,no malaria,35.6599978760669,male
2596,32.6332405318095,-25.030923152967,7,18,No car,3,no malaria,50.9392540818735,male
2597,32.0818301482293,-24.4734538963615,10,24,No car,6,malaria,30.2918694387328,male
2598,32.6199526701048,-25.0192124704983,4,5,No car,0,no malaria,33.9127289205433,female
2599,32.6873283573371,-25.00468774422,1,3,No car,0,malaria,29.9489937467082,male
2600,32.6874017630961,-25.040646624466,3,4,No car,0,no malaria,50.0374175761702,male
2601,32.6431315636104,-25.0265469703589,5,14,No car,0,no malaria,60.5927755792482,male
2602,32.5902780551553,-25.1216238473533,5,1,No car,2,malaria,68.4554484812103,male
2603,32.6546846103618,-25.050336597358,3,18,No car,0,malaria,50.9111547754595,male
2604,32.6469772296621,-25.0223967668127,9,0,No car,1,no malaria,27.6837805990752,male
2605,32.6556995246553,-25.0231929137113,3,6,No car,2,no malaria,34.6122024301453,male
2606,32.5158788359053,-24.7956711298742,5,17,No car,1,no malaria,34.9380321852806,male
2607,32.6405981727194,-25.0223965127521,11,47,No car,5,no malaria,44.0366117113605,female
2608,32.6512360348425,-25.0189595505347,2,24,No car,0,no malaria,34.8404680102197,male
2609,32.8608472685924,-24.8136220146588,8,10,No car,7,no malaria,28.6691413792429,male
2610,32.5082654218731,-24.8222220327086,3,43,No car,2,no malaria,40.5492310499554,male
2611,32.8243669045426,-24.9761072819797,9,1,No car,7,no malaria,58.1831026811957,male
2612,32.6274605459224,-25.0218673388318,7,21,No car,3,malaria,15.5721002422732,male
2613,32.6576804445401,-25.0050458340384,4,3,No car,0,no malaria,17.8539091958336,male
2614,32.4044240204042,-25.0985469069026,7,32,No car,3,no malaria,35.9303981312545,female
2615,32.7127368700856,-25.0041126256394,3,7,No car,0,malaria,79.5134516688462,male
2616,32.3824694244942,-25.0782938781114,3,4,No car,0,no malaria,39.1182247577094,male
